,SnomedCTConceptId,medcodeid,Observations,OrigReadCode,CleansedReadCode,Term.x,SnomedDescriptionId,Release,EmisCodeCategoryId,Term.y,Disease,Otherinstructions,origin,Comments
1140,713702000,12705071000006113,30,^ESCT1270507,NA,Gastroparesis due to type 1 diabetes mellitus,3297343012,NA,32,type 1 diabetes mellitus with gastroparesis,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1141,713702000,299601000000114,7000,C10EQ,C10EQ00,Gastroparesis with type 1 diabetes mellitus,3698406016,NA,32,type 1 diabetes mellitus with gastroparesis,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1142,713702000,7708051000006112,1,^ESCTGA770805,NA,Gastroparesis due to diabetes mellitus type I,3297354019,NA,32,type 1 diabetes mellitus with gastroparesis,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1143,713703005,299621000000117,5000,C10FR,C10FR00,Gastroparesis with type 2 diabetes mellitus,3698412014,NA,32,type 2 diabetes mellitus with gastroparesis,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1144,713703005,1667921000000117,400,C10FR-1,C10FR11,Type II diabetes mellitus with gastroparesis,3698412014,NA,32,type 2 diabetes mellitus with gastroparesis,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1145,713703005,12705081000006111,5,^ESCT1270508,NA,Gastroparesis due to type 2 diabetes mellitus,3297356017,NA,32,type 2 diabetes mellitus with gastroparesis,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1146,713704004,12363701000006117,3,^ESCT1236370,NA,Gastroparesis with diabetes mellitus,3698404018,NA,31,Gastroparesis due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1147,713704004,7708081000006116,7,^ESCTGA770808,NA,Gastroparesis due to diabetes mellitus,3297389017,NA,31,Gastroparesis due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1148,713705003,84421000006115,10,C108C-2,C108C12,Type 1 diabetes mellitus with polyneuropathy,3297342019,NA,32,insulin dependent diabetes mellitus with polyneuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1149,713705003,913821000006111,1,C10EC-1,C10EC11,Type I diabetes mellitus with polyneuropathy,3297390014,NA,32,insulin dependent diabetes mellitus with polyneuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1150,713705003,913811000006115,90,C10EC,C10EC00,Type 1 diabetes mellitus with polyneuropathy,3297342019,NA,32,insulin dependent diabetes mellitus with polyneuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1151,713705003,84791000006110,2,C108C-1,C108C11,Polyneuropathy due to diabetes mellitus type I,3297390014,NA,32,insulin dependent diabetes mellitus with polyneuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1152,713706002,84601000006110,10,C109B-2,C109B12,Type 2 diabetes mellitus with polyneuropathy,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1153,713706002,84971000006111,20,C109B-1,C109B11,Type II diabetes mellitus with polyneuropathy,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1154,713706002,280541000006112,50,C109B,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1155,713706002,914251000006116,40,C10FB-1,C10FB11,Type II diabetes mellitus with polyneuropathy,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1156,713706002,914241000006118,1000,C10FB,C10FB00,Polyneuropathy due to type 2 diabetes mellitus,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1157,716031000000106,139121000000119,600000,9h42,9h42.00,Excepted from diabetes quality indicators - informed dissent,1568591000000119,NA,37,Excepted from diabetes quality indicators: Informed dissent,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1158,716911000000104,139001000000110,50000,9h4,9h4..00,Exception reporting - diabetes quality indicators,1569461000000117,NA,37,Exception reporting: diabetes quality indicators,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1159,717421000000100,931191000006110,300000,9h41,9h41.00,Excepted from diabetes quality indicators - patient unsuitable,1569961000000114,NA,37,Excepted from diabetes qual indicators: Patient unsuitable,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1160,71771000119100,459296014,200,C10EJ,C10EJ00,Type 1 diabetes mellitus with neuropathic arthropathy,3010513018,NA,32,Type 1 diabetes mellitus with neuropathic arthropathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1161,71771000119100,84391000006111,3,C108J-2,C108J12,Type 1 diabetes mellitus with neuropathic arthropathy,3010513018,NA,32,Type 1 diabetes mellitus with neuropathic arthropathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1162,71771000119100,84761000006119,100,C108J-1,C108J11,Type I diabetes mellitus with neuropathic arthropathy,3010513018,NA,32,Type 1 diabetes mellitus with neuropathic arthropathy,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1163,719216001,459169018,70,C10FD-1,C10FD11,Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1165,719216001,84521000006116,30,C109D-2,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1166,719216001,8.4521E+13,30,C109D-2,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,3316336015,NA,32,Type 2 diabetes mellitus with hypoglycaemic coma,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1167,719216001,14090011000006118,3,^ESCT1409001,NA,Hypoglycaemic coma due to type 2 diabetes mellitus,3873347010,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1169,719216001,84891000006116,5,C109D-1,C109D11,Type II diabetes mellitus with hypoglycaemic coma,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1171,719216001,280511000006113,60,C109D,C109D00,Non-insulin dependent diabetes mellitus with hypoglyca coma,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1173,719216001,459167016,200,C10FD,C10FD00,Type 2 diabetes mellitus with hypoglycaemic coma,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1175,719566006,2460251000000115,20000,66o2,66o2.00,Diabetic on non-insulin injectable medication,3316952014,NA,1,diabetic on non-insulin injectable medication,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1176,722161008,7828041000006115,1000,^ESCTDI782804,NA,Diabetic retinal eye exam,3330943015,NA,31,Diabetic retinal eye exam (procedure),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1177,724136006,7851731000006116,50,^ESCTDI785173,NA,Diabetic mastopathy,3498178019,NA,32,Diabetic mastopathy,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1178,724276006,7854021000006118,2,^ESCTXL785402,NA,"X-linked immune dysregulation, polyendocrinopathy, enteropathy syndrome",3433491012,NA,32,"X-linked immune dysregulation, polyendocrinopathy, enteropathy syndrome",Diabetes,NA,['Manchester'],diabetes.snomed.txt
1179,724810001,7861571000006116,3,^ESCTRA786157,NA,Radiculoplexoneuropathy due to diabetes mellitus,3444986010,NA,32,Radiculoplexoneuropathy due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1180,724810001,7861581000006118,40,^ESCTDI786158,NA,Diabetic radiculoplexus neuropathy,3444987018,NA,32,Radiculoplexoneuropathy due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1181,724997001,7863801000006113,1,^ESCTLU786380,NA,Lumbosacral plexopathy co-occurrent and due to diabetes mellitus,3436917010,NA,32,Lumbosacral plexopathy co-occurrent and due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1182,724997001,7863811000006111,9,^ESCTLU786381,NA,Lumbosacral plexopathy with diabetes mellitus,3436918017,NA,32,Lumbosacral plexopathy co-occurrent and due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1183,731000119105,7966691000006116,40,^ESCTCH796669,NA,Chronic kidney disease stage 3 due to type 2 diabetes mellitus,3013103018,NA,32,Chronic kidney disease stage 3 associated with type 2 diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1184,73211009,787111000006112,30000,C108-1,C108.11,IDDM-Insulin dependent diabetes mellitus,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1189,73211009,772151000006116,800,C1089,C108900,Insulin dependent diabetes maturity onset,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1194,73211009,292621010,50,C10yz,C10yz00,Diabetes mellitus NOS with other specified manifestation,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1199,73211009,121589010,6000000,C10,C10..00,Diabetes mellitus,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1204,73211009,616571000006118,1000,C10y1,C10y100,"Diabetes mellitus, adult, + other specified manifestation",121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1209,73211009,616681000006116,100,C10y0,C10y000,"Diabetes mellitus, juvenile, + other specified manifestation",121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1214,73211009,913711000006112,1000,C10E9-2,C10E912,Insulin dependent diabetes maturity onset,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1219,73211009,772161000006119,90000,C1000-1,C100011,Insulin dependent diabetes mellitus,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1224,73211009,293756010,70,Cyu20,Cyu2000,[X]Other specified diabetes mellitus,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1229,73211009,772171000006114,100000,C108,C108.00,Insulin dependent diabetes mellitus,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1234,73211009,3690681000006114,5,^ESCTDM369068,NA,DM - Diabetes mellitus,502372015,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1239,73211009,77727018,70000,C10E-2,C10E.12,Insulin dependent diabetes mellitus,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1244,73211009,881441000006111,5000,C1000-99,C100099,Diabetes mellitus - juvenile,881441000006111,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1249,73211009,377001000006117,500,Cyu2,Cyu2.00,[X]Diabetes mellitus,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1254,73211009,13781000006113,10,C10yy,C10yy00,Other specified diabetes mellitus with other spec comps,121589010,NA,32,Insulin dependent diabetes mellitus,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1259,735200002,3513752015,1,^ESCT1165226,NA,Absence of lower limb due to diabetes mellitus,3513752015,NA,31,Absence of lower limb due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1261,736284000,2474334019,200000,8CR2,8CR2.00,Diabetes clinical management plan,3517021014,NA,32,Diabetes clinical management plan,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1262,737212004,3527174019,1,^ESCT1167508,NA,Diabetes mellitus caused by chemical,3527174019,NA,32,Diabetes mellitus caused by chemical,Diabetes,NA,['Manchester'],diabetes.snomed.txt
1263,739681000,84401000006113,80,C1081-2,C108112,Type 1 diabetes mellitus with ophthalmic complications,3537386015,NA,32,"diabetes mellitus, juvenile type, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1264,739681000,14091771000006115,3,^ESCT1409177,NA,Disorder of eye due to type 1 diabetes mellitus,3779414013,NA,32,"diabetes mellitus, juvenile type, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1265,739681000,913491000006111,3,C10E1-1,C10E111,Type I diabetes mellitus with ophthalmic complications,3698438014,NA,32,"diabetes mellitus, juvenile type, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1266,739681000,913481000006113,400,C10E1,C10E100,Type 1 diabetes mellitus with ophthalmic complications,3537386015,NA,32,"diabetes mellitus, juvenile type, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1267,739681000,616601000006113,200,C1050,C105000,"Diabetes mellitus, juvenile type, + ophthalmic manifestation",3537386015,NA,32,"diabetes mellitus, juvenile type, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1268,739681000,84771000006114,30,C1081-1,C108111,Disorder of eye with type 1 diabetes mellitus,3698438014,NA,32,"diabetes mellitus, juvenile type, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1269,739681000,12702381000006118,3,^ESCT1270238,NA,Diabetic oculopathy due to type I diabetes mellitus,3537386015,NA,32,"diabetes mellitus, juvenile type, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1270,74627003,292622015,800,C10z,C10z.00,Diabetes mellitus with unspecified complication,123939015,NA,32,Diabetes mellitus with unspecified complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1273,74627003,13811000006110,30,C10zy,C10zy00,Other specified diabetes mellitus with unspecified comps,123939015,NA,32,Diabetes mellitus with unspecified complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1276,74627003,292617015,2000,C10y,C10y.00,Diabetes mellitus with other specified manifestation,123939015,NA,32,Diabetes mellitus with unspecified complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1279,74627003,14060651000006114,50,^ESCT1406065,NA,Complication due to diabetes mellitus,3793248014,NA,32,Diabetes mellitus with unspecified complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1282,74627003,292626017,500,C10zz,C10zz00,Diabetic complication,123939015,NA,32,Diabetes mellitus with unspecified complication,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
1285,754101000000103,1665751000000119,800,66At0-1,66At011,Type 1 diabetic dietary review,1665751000000119,NA,1,type i diabetic dietary review,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1286,754101000000103,1658861000000113,100000,66At0,66At000,Type I diabetic dietary review,1658861000000113,NA,1,type i diabetic dietary review,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1287,754121000000107,1665721000000112,10000,66At1-1,66At111,Type 2 diabetic dietary review,1665721000000112,NA,1,type ii diabetic dietary review,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1288,754121000000107,1658901000000118,2000000,66At1,66At100,Type II diabetic dietary review,1658901000000118,NA,1,type ii diabetic dietary review,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1289,754461000000105,8232101000006117,700,^ESCTRE823210,NA,Referral to type I diabetes structured education programme,1659881000000114,NA,40,Referral to type I diabetes structured education programme (procedure),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1290,75524006,1550571000000114,40,C10A-1,C10A.11,Jamaica type diabetes,1550571000000114,NA,32,malnutrition-related diabetes mellitus,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1291,75524006,719531000006118,200,C10A,C10A.00,Malnutrition related diabetes mellitus,125439011,NA,32,malnutrition-related diabetes mellitus,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1292,75682002,125705011,9,ESCTDI19,NA,Diabetes mellitus due to insulin receptor antibodies,125705011,NA,32,undefined,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1294,762489000,3636751012,30,^ESCT1169219,NA,Acute complication with diabetes mellitus,3636751012,NA,32,Acute complication with diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1295,762489000,3636752017,1,^ESCT1169220,NA,Acute complication co-occurrent and due to diabetes mellitus,11692201000006114,NA,32,Acute complication with diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1296,763325000,12002731000006117,200,^ESCT1200273,NA,Insulin resistance,3638563010,NA,32,Insulin resistance (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1297,763782001,2548633012,4000,8I57,8I57.00,Provision of patient held diabetes record refused,3643843012,NA,32,patient held diabetic record declined,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1298,763782001,12010081000006119,20,^ESCT1201008,NA,Provision of patient held diabetes record declined,3643834015,NA,32,patient held diabetic record declined,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1299,768792007,12078901000006118,40,^ESCT1207890,NA,Cataract of right eye due to diabetes mellitus,3688527014,NA,32,Cataract of right eye co-occurrent and due to diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1300,768792007,12078921000006111,1,^ESCT1207892,NA,Diabetic cataract of right eye,3686887011,NA,32,Cataract of right eye co-occurrent and due to diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
